,Category,LivingArea,Address,SaleYYYY,AskingPrice,PriceSold,SaleYYYYMMDD,NumberBedrooms,NumberBathrooms,LotSize,DaysOnMarket,Lat,Lng,Population,avgAge,below15,below24,below44,below64,below65,AvgIncome,below50000,below80000,below100000,below150000,above150001,avgSize,totalHouse,size1,size2,size3,size4,size5,totalFam,Children,NoChildren,Single,Unemploy,Owner,Renter,totaldwelling,before1960,before1980,before1990,before2000,before2005,before2011,University,College,Secondary,Apprentice,No,NonImmigrant,Immigrant,french,English,Others
8136,Condominium,1224.0,"5743, 5745, 5747,  rue Cartier Montreal",2011.0,290000.0,,20110107.0,4.0,2.0,,120.0,45.540119,-73.588668,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8137,Condominium,916.0,"5861, rue Marquette Montreal",2011.0,289000.0,,20111028.0,2.0,1.0,,270.0,45.539983,-73.591142,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8138,Condominium,1400.0,"5741, rue Cartier Montreal",2011.0,370000.0,312578.0,20110803.0,2.0,1.0,,90.0,45.540099,-73.588624,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8139,Condominium,600.0,"2685 Avenue Laurier Est, unitÀ_ # 3 Montreal",2011.0,204000.0,,20111121.0,1.0,1.0,2086.0,88.0,0.0,0.0,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8140,Condominium,846.0,Condo 4À_ - 2685 Avenue Laurier Est Montreal,2011.0,309000.0,,20111018.0,2.0,1.0,,39.0,45.545243,-73.572864,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8141,Condominium,920.0,"2685, avenue Laurier Est, unitÀ_ 1 Montreal",2011.0,310000.0,,20111222.0,2.0,1.0,2086.0,90.0,0.0,0.0,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8142,Condominium,600.0,"2685 Avenue Laurier Est, unitÀ_ # 3 Montreal",2011.0,204000.0,,20111121.0,1.0,1.0,2086.0,88.0,0.0,0.0,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8143,Condominium,,Masson & 12e Avenue Montreal,2013.0,,,20130326.0,2.0,,,90.0,45.551583,-73.572784,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8144,Condominium,916.0,"5859-5863, rue Marquette Montreal",2011.0,289000.0,,20110623.0,2.0,1.0,,150.0,45.539983,-73.591142,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8145,Condominium,580.0,"5626, Boul. Pie IX - UnitÀ_ 2 Montreal",2012.0,,,20120609.0,1.0,1.0,2260.0,66.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8146,Condominium,,3012 St-Joseph Montreal,2006.0,,128647.0,20061017.0,2.0,1.0,,210.0,45.547245000000004,-73.569549,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8147,Condominium,1020.0,"5626, boulevard Pie IX Montreal",2013.0,308900.0,308900.0,20130411.0,2.0,1.0,2257.0,300.0,45.559961,-73.571878,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8148,Condominium,924.0,"3860, boulevard St-Zotique, unitÀ_ 1 Montreal",2013.0,199000.0,195000.0,20130517.0,2.0,1.0,3000.0,90.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8149,Condominium,,"6297, rue Chambord, unitÀ_ 6 Montreal",2013.0,,,20130530.0,3.0,1.0,,89.0,0.0,0.0,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8150,Condominium,1060.0,"3142, rue Dandurand Montreal",2013.0,330000.0,327000.0,20130626.0,2.0,1.0,2250.0,49.0,45.550513,-73.57699699999999,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8151,Condominium,619.0,Le 5330 D'OrlÀ_ans - Avenue d'OrlÀ_ans Montreal,2013.0,184500.0,,20130705.0,1.0,1.0,,1.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8152,Condominium,948.0,"U 31 -  Penthouse 10 - 3100, rue Rachel Est Montreal",2013.0,343123.0,,20131220.0,2.0,1.0,,90.0,45.542891999999995,-73.561718,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8153,Condominium,619.0,Le 5330 D'OrlÀ_ans - Avenue d'OrlÀ_ans Montreal,2013.0,179900.0,194629.0,20130926.0,1.0,1.0,,83.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8154,Condominium,,"5913, rue Chabot Montreal",2014.0,385000.0,,20140129.0,4.0,2.0,2650.0,90.0,45.542159000000005,-73.590737,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8155,Condominium,,"5915, rue Chabot Montreal",2014.0,330000.0,,20140129.0,4.0,1.0,2550.0,89.0,45.54215,-73.59073199999999,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8156,Condominium,1250.0,"5913, rue Chabot Montreal",2013.0,159000.0,159000.0,20131028.0,4.0,2.0,2650.0,24.0,45.542159000000005,-73.590737,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8157,Condominium,,"5460, 7e avenue Montreal",2014.0,219000.0,216000.0,20140618.0,1.0,1.0,,72.0,45.548868,-73.57571,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8158,Condominium,925.0,"Le Gounod III, UnitÀ_ 202 Montreal",2014.0,244900.0,,20140520.0,2.0,1.0,,90.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8159,Condominium,1020.0,"5320, 12e avenue, unitÀ_ 1.1 Montreal",2014.0,299000.0,,20141030.0,2.0,1.0,,86.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8160,Condominium,,"5462, 7e avenue Montreal",2014.0,200000.0,,20140526.0,1.0,1.0,,49.0,45.548963,-73.575696,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
8161,Condominium,,800 Muir Montreal,2007.0,299000.0,264270.0,20070701.0,2.0,,,210.0,45.52231,-73.670526,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
8162,Condominium,,"6952, rue Terasses Sagamo Montreal",2005.0,160000.0,178000.0,20050202.0,,,,84.0,45.501689,-73.567256,75700.0,41,18,10,28,24,20,50213.0,61,26,6,4,3,2.4,30485,29,31,17,20,3,21065,46,34,20,11,37,63,30655,12,72,7,3,2,4,21,15,23,13,28,53,47,41,23,36
8163,Condominium,,6200 Jarry Montreal,2006.0,,151620.0,20061017.0,,2.0,,210.0,45.592217,-73.583833,75700.0,41,18,10,28,24,20,50213.0,61,26,6,4,3,2.4,30485,29,31,17,20,3,21065,46,34,20,11,37,63,30655,12,72,7,3,2,4,21,15,23,13,28,53,47,41,23,36
8164,Condominium,1875.0,"138, 3e Avenue, Montreal",2012.0,,,20120503.0,3.0,1.0,2100.0,68.0,45.638295,-73.51299499999999,66158.0,41,13,11,33,28,15,59026.0,54,22,7,7,10,2.0,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,40,15,19,9,17,76,24,65,21,14
8165,Condominium,920.0,"1015, rue de l'Eglise, unitÀ_ 203 Montreal",2013.0,229000.0,223000.0,20130110.0,1.0,2.0,,22.0,0.0,0.0,66158.0,41,13,11,33,28,15,59026.0,54,22,7,7,10,2.0,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,40,15,19,9,17,76,24,65,21,14
8166,Condominium,2070.0,4450 Rue de Verdun Montreal,2012.0,355000.0,,20120715.0,4.0,2.0,,300.0,45.459786,-73.571457,66158.0,41,13,11,33,28,15,59026.0,54,22,7,7,10,2.0,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,40,15,19,9,17,76,24,65,21,14
8167,Condominium,1100.0,"3045, boulevard Lasalle Montreal",2013.0,,,20130812.0,2.0,1.0,2575.0,300.0,45.47413,-73.570337,66158.0,41,13,11,33,28,15,59026.0,54,22,7,7,10,2.0,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,40,15,19,9,17,76,24,65,21,14
8168,Condominium,552.0,"102-252, rue Gordon Montreal",2013.0,185000.0,,20130226.0,1.0,1.0,,6.0,45.460956,-73.56772600000001,66158.0,41,13,11,33,28,15,59026.0,54,22,7,7,10,2.0,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,40,15,19,9,17,76,24,65,21,14
8169,Condominium,890.0,"4920, rue Bannantyne, unitÀ_ 4 Montreal",2013.0,249000.0,249500.0,20130916.0,2.0,1.0,,19.0,45.501689,-73.567256,66158.0,41,13,11,33,28,15,59026.0,54,22,7,7,10,2.0,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,40,15,19,9,17,76,24,65,21,14
8170,Condominium,,1330 Jarry est Montreal,2005.0,164000.0,163478.0,20050425.0,2.0,1.0,,450.0,45.550206,-73.621555,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8171,Condominium,940.0,"Bureau des ventes: 7543, rue St-AndrÀ_ Montreal",2011.0,185000.0,,20110127.0,2.0,1.0,,120.0,45.501689,-73.567256,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8172,Condominium,1369.0,"7650, 13À_me Avenue Montreal",2012.0,189900.0,299999.0,20120817.0,3.0,1.0,,330.0,45.501689,-73.567256,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8173,Condominium,1115.0,"Lofts St-AndrÀ_ - 7143, Rue St-AndrÀ_ - UnitÀ_ 310 Montreal",2012.0,318000.0,,20120925.0,2.0,1.0,,150.0,45.501689,-73.567256,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8174,Condominium,958.0,"Lofts St-AndrÀ_ - 7143, Rue St-AndrÀ_ - UnitÀ_ 307 Montreal",2012.0,278000.0,,20120925.0,2.0,1.0,,150.0,45.501689,-73.567256,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8175,Condominium,900.0,"7511, Rue Berri Montreal",2012.0,295000.0,285000.0,20121019.0,,1.0,,240.0,45.540828000000005,-73.620166,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8176,Condominium,1160.0,"7528, rue Casgrain Montreal",2014.0,,,20140610.0,2.0,1.0,2790.0,90.0,45.537519,-73.622157,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8177,Condominium,900.0,"7513-A, Rue Berri Montreal",2012.0,289000.0,,20121019.0,2.0,1.0,,180.0,45.540728,-73.62023,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8178,Condominium,900.0,"7513-A, Rue Berri Montreal",2012.0,289000.0,,20121019.0,2.0,1.0,,180.0,45.540728,-73.62023,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8179,Condominium,1139.0,"55, rue de Castelnau Ouest Montreal",2013.0,319000.0,,20130304.0,2.0,1.0,,90.0,45.534455,-73.621032,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8180,Condominium,,8504 rue Chateaubriand Montreal,2006.0,195000.0,179400.0,20061218.0,2.0,1.0,,120.0,45.547786,-73.63339,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8181,Condominium,,"Place À_mile-Journault, PAR SAMCON Montreal",2009.0,149900.0,,20090112.0,,1.0,,300.0,45.501689,-73.567256,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8182,Condominium,880.0,"7145, rue D'Iberville - MontrÀ_al, unitÀ_ 204 Montreal",2014.0,265511.0,265511.0,20140411.0,2.0,1.0,,79.0,45.501689,-73.567256,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8183,Condominium,715.0,"204-7250, rue St-Hubert Montreal",2014.0,219000.0,,20140620.0,1.0,1.0,,16.0,45.541371999999996,-73.614699,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
8184,Condominium,434.0,"1, rue de Castelnau Ouest, unitÀ_ 101 Montreal",2014.0,,,20141002.0,1.0,1.0,,51.0,0.0,0.0,142000.0,38,17,12,34,24,13,41402.0,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,25,15,21,11,28,54,46,54,9,37
