"numeropol","somme_couts","province"
19873,0,"New Brunswick"
19873,349.39130435,"New Brunswick"
19873,930.72670807,"New Brunswick"
19873,0,"New Brunswick"
19873,0,"New Brunswick"
19873,8514.9875776,"New Brunswick"
19875,0,"Yukon Territory"
19875,558.91304348,"Yukon Territory"
19875,0,"Yukon Territory"
19875,0,"Yukon Territory"
19875,0,"Yukon Territory"
19875,0,"Yukon Territory"
19878,0,"Nova Scotia"
19878,0,"Nova Scotia"
19878,0,"Nova Scotia"
19890,871.614906832,"Ontario"
19890,0,"Ontario"
19890,0,"Ontario"
19890,0,"Ontario"
19890,0,"Ontario"
19890,0,"Ontario"
19891,0,"New Brunswick"
19891,0,"New Brunswick"
19891,0,"New Brunswick"
19891,0,"New Brunswick"
19891,0,"New Brunswick"
19891,0,"New Brunswick"
19891,0,"New Brunswick"
19893,0,"Nova Scotia"
19893,0,"Nova Scotia"
19893,1996.9006211,"Nova Scotia"
19893,0,"Nova Scotia"
19893,0,"Nova Scotia"
19893,0,"Nova Scotia"
19893,416.0931677,"Nova Scotia"
19895,0,"Manitoba"
19895,0,"Manitoba"
19902,78.248447205,"Manitoba"
19902,348.94409938,"Manitoba"
19902,0,"Manitoba"
19902,0,"Manitoba"
19902,0,"Manitoba"
19909,0,"Manitoba"
19909,405.52795031,"Manitoba"
19909,0,"Manitoba"
19914,187.77018634,"Alberta"
19914,1464.97515528,"Alberta"
19914,2443.4782609,"Alberta"
19915,0,"Quebec"
19915,0,"Quebec"
19915,0,"Quebec"
19915,0,"Quebec"
19915,0,"Quebec"
19915,0,"Quebec"
19915,0,"Quebec"
19915,0,"Quebec"
19915,0,"Quebec"
19919,0,"Yukon Territory"
19919,0,"Yukon Territory"
19919,0,"Yukon Territory"
19919,0,"Yukon Territory"
19919,165580.42857,"Yukon Territory"
19924,0,"Northwest Territories"
19924,262.39751553,"Northwest Territories"
19924,0,"Northwest Territories"
19924,0,"Northwest Territories"
19924,0,"Northwest Territories"
19924,0,"Northwest Territories"
19925,471.8447205,"Prince Edward Island"
19925,0,"Prince Edward Island"
19925,0,"Prince Edward Island"
19929,0,"Nova Scotia"
19929,0,"Nova Scotia"
19929,0,"Nova Scotia"
19929,0,"Nova Scotia"
19929,471.36645963,"Nova Scotia"
19929,0,"Nova Scotia"
19929,0,"Nova Scotia"
19929,0,"Nova Scotia"
19929,0,"Nova Scotia"
19929,490.10559006,"Nova Scotia"
19929,384.98757764,"Nova Scotia"
19929,0,"Nova Scotia"
19936,8421.0993789,"New Brunswick"
19936,0,"New Brunswick"
19936,0,"New Brunswick"
19961,995.70186335,"Newfoundland and Labrador"
19997,0,"Manitoba"
19997,0,"Manitoba"
19997,0,"Manitoba"
19997,0,"Manitoba"
20016,0,"Nunavut"
20016,0,"Nunavut"
20016,0,"Nunavut"
20016,0,"Nunavut"
20019,828.11801242,"Alberta"
20019,0,"Alberta"
20019,0,"Alberta"
20019,0,"Alberta"
20019,0,"Alberta"
20019,0,"Alberta"
20019,270.55900621,"Alberta"
20019,0,"Alberta"
20033,0,"Newfoundland and Labrador"
20033,0,"Newfoundland and Labrador"
20036,2131.9316769855,"New Brunswick"
20036,186.88819876,"New Brunswick"
20036,0,"New Brunswick"
20036,0,"New Brunswick"
20036,0,"New Brunswick"
20036,207.65838509,"New Brunswick"
20036,0,"New Brunswick"
20036,1161.6149068,"New Brunswick"
20045,0,"Nova Scotia"
20045,15943.869565,"Nova Scotia"
20060,0,"British Columbia"
20060,0,"British Columbia"
20060,0,"British Columbia"
20060,255.73291925,"British Columbia"
20060,0,"British Columbia"
20060,0,"British Columbia"
20060,0,"British Columbia"
20060,1000.8136646,"British Columbia"
20068,0,"Yukon Territory"
20068,0,"Yukon Territory"
20068,982.95031056,"Yukon Territory"
20068,0,"Yukon Territory"
20068,0,"Yukon Territory"
20068,0,"Yukon Territory"
20068,0,"Yukon Territory"
20068,0,"Yukon Territory"
20073,0,"Quebec"
20073,0,"Quebec"
20073,0,"Quebec"
20073,0,"Quebec"
20078,42986.459627,"Quebec"
20081,1231.7701863,"New Brunswick"
20081,1242.1490683,"New Brunswick"
20081,0,"New Brunswick"
20093,0,"Newfoundland and Labrador"
20093,0,"Newfoundland and Labrador"
20093,88.453416149,"Newfoundland and Labrador"
20093,1516.90683233,"Newfoundland and Labrador"
20114,26696.720497,"Nova Scotia"
20115,0,"British Columbia"
20134,0,"New Brunswick"
20134,0,"New Brunswick"
20134,0,"New Brunswick"
20134,615.88198758,"New Brunswick"
20134,0,"New Brunswick"
20134,0,"New Brunswick"
20134,0,"New Brunswick"
20143,0,"Manitoba"
20143,0,"Manitoba"
20143,0,"Manitoba"
20155,0,"Nova Scotia"
20155,0,"Nova Scotia"
20163,0,"Newfoundland and Labrador"
20163,0,"Newfoundland and Labrador"
20163,0,"Newfoundland and Labrador"
20163,0,"Newfoundland and Labrador"
20163,0,"Newfoundland and Labrador"
20167,0,"Alberta"
20167,0,"Alberta"
20167,0,"Alberta"
20167,0,"Alberta"
20167,0,"Alberta"
20167,0,"Alberta"
20167,0,"Alberta"
20167,0,"Alberta"
20177,0,"Nunavut"
20177,0,"Nunavut"
20177,0,"Nunavut"
20177,25248.3229818,"Nunavut"
20188,0,"Yukon Territory"
20188,847.60869565,"Yukon Territory"
20188,0,"Yukon Territory"
20199,0,"Newfoundland and Labrador"
20205,0,"Prince Edward Island"
20208,0,"Saskatchewan"
20228,661.0621118,"Prince Edward Island"
20228,0,"Prince Edward Island"
20228,0,"Prince Edward Island"
20228,0,"Prince Edward Island"
20237,0,"Newfoundland and Labrador"
20237,0,"Newfoundland and Labrador"
20237,133.2173913,"Newfoundland and Labrador"
20237,0,"Newfoundland and Labrador"
20241,0,"British Columbia"
20241,0,"British Columbia"
20241,0,"British Columbia"
20241,0,"British Columbia"
20241,0,"British Columbia"
20241,0,"British Columbia"
20241,0,"British Columbia"
20250,0,"Newfoundland and Labrador"
20250,0,"Newfoundland and Labrador"
20276,1074.7329193,"Newfoundland and Labrador"
20276,0,"Newfoundland and Labrador"
20276,0,"Newfoundland and Labrador"
20277,0,"Ontario"
20278,0,"Ontario"
20278,155.52795031,"Ontario"
20302,0,"Ontario"
20302,0,"Ontario"
20302,0,"Ontario"
20302,0,"Ontario"
20302,0,"Ontario"
20302,0,"Ontario"
20302,0,"Ontario"
20302,0,"Ontario"
20305,0,"Newfoundland and Labrador"
20305,0,"Newfoundland and Labrador"
20305,0,"Newfoundland and Labrador"
20308,0,"Yukon Territory"
20308,0,"Yukon Territory"
20308,0,"Yukon Territory"
20332,0,"Prince Edward Island"
20332,873.26086957,"Prince Edward Island"
20332,0,"Prince Edward Island"
20332,0,"Prince Edward Island"
20332,0,"Prince Edward Island"
20332,0,"Prince Edward Island"
20359,333.76397516,"Nova Scotia"
20359,140.78881988,"Nova Scotia"
20359,537.66459627,"Nova Scotia"
20359,64288.024845,"Nova Scotia"
20359,0,"Nova Scotia"
20359,307.94409938,"Nova Scotia"
20359,0,"Nova Scotia"
20371,0,"Quebec"
20371,738.42857143,"Quebec"
20375,0,"Nova Scotia"
20375,0,"Nova Scotia"
20375,1151.4596273,"Nova Scotia"
20375,0,"Nova Scotia"
20375,0,"Nova Scotia"
20375,0,"Nova Scotia"
20375,277.04347826,"Nova Scotia"
20375,41077.36646,"Nova Scotia"
20375,0,"Nova Scotia"
20381,0,"New Brunswick"
20381,0,"New Brunswick"
20381,0,"New Brunswick"
20381,0,"New Brunswick"
20381,0,"New Brunswick"
20382,1130.1180124,"British Columbia"
20382,0,"British Columbia"
20382,0,"British Columbia"
20382,690.78881988,"British Columbia"
20382,0,"British Columbia"
20396,0,"Manitoba"
20396,420.1242236,"Manitoba"
20396,0,"Manitoba"
20396,0,"Manitoba"
20396,0,"Manitoba"
20396,0,"Manitoba"
20396,0,"Manitoba"
20397,0,"Northwest Territories"
20397,0,"Northwest Territories"
20397,0,"Northwest Territories"
20397,0,"Northwest Territories"
20397,0,"Northwest Territories"
20397,0,"Northwest Territories"
20397,0,"Northwest Territories"
20410,0,"Alberta"
20410,0,"Alberta"
20410,0,"Alberta"
20410,0,"Alberta"
20410,0,"Alberta"
20410,0,"Alberta"
20410,0,"Alberta"
20412,0,"Nova Scotia"
20414,0,"Nova Scotia"
20414,0,"Nova Scotia"
20414,0,"Nova Scotia"
20414,0,"Nova Scotia"
20414,0,"Nova Scotia"
20414,0,"Nova Scotia"
20414,191.22981366,"Nova Scotia"
20414,0,"Nova Scotia"
20414,0,"Nova Scotia"
20439,0,"Prince Edward Island"
20439,0,"Prince Edward Island"
20439,0,"Prince Edward Island"
20439,0,"Prince Edward Island"
20440,0,"Northwest Territories"
20440,0,"Northwest Territories"
20441,0,"Northwest Territories"
20441,0,"Northwest Territories"
20448,0,"Saskatchewan"
20487,1433.9378882,"Northwest Territories"
20487,0,"Northwest Territories"
20497,0,"Manitoba"
20497,0,"Manitoba"
20497,0,"Manitoba"
20497,0,"Manitoba"
20497,0,"Manitoba"
20497,0,"Manitoba"
20497,0,"Manitoba"
20497,0,"Manitoba"
20497,40372.670807,"Manitoba"
20497,0,"Manitoba"
20499,0,"New Brunswick"
20499,0,"New Brunswick"
20499,0,"New Brunswick"
20504,176.83850932,"Manitoba"
20504,0,"Manitoba"
20504,0,"Manitoba"
20504,0,"Manitoba"
20504,180.59006211,"Manitoba"
20504,0,"Manitoba"
20504,0,"Manitoba"
20504,0,"Manitoba"
20504,0,"Manitoba"
20504,0,"Manitoba"
20504,0,"Manitoba"
20525,0,"Manitoba"
20525,0,"Manitoba"
20525,0,"Manitoba"
20525,0,"Manitoba"
20525,0,"Manitoba"
20525,0,"Manitoba"
20528,0,"Quebec"
20528,0,"Quebec"
20528,0,"Quebec"
20528,0,"Quebec"
20529,392.59627329,"Nunavut"
20529,0,"Nunavut"
20529,12.01242236,"Nunavut"
20533,1403.6645963,"New Brunswick"
20533,913.40372671,"New Brunswick"
20533,0,"New Brunswick"
20533,178.85714286,"New Brunswick"
20533,0,"New Brunswick"
20535,0,"British Columbia"
20535,1188.5217391,"British Columbia"
20535,0,"British Columbia"
20535,0,"British Columbia"
20545,0,"Northwest Territories"
20545,0,"Northwest Territories"
20572,0,"Northwest Territories"
20572,0,"Northwest Territories"
20572,0,"Northwest Territories"
20572,0,"Northwest Territories"
20572,0,"Northwest Territories"
20572,0,"Northwest Territories"
20572,0,"Northwest Territories"
20572,0,"Northwest Territories"
20573,0,"Quebec"
20573,0,"Quebec"
20573,9.0869565217,"Quebec"
20573,0,"Quebec"
20573,0,"Quebec"
20573,0,"Quebec"
20573,0,"Quebec"
20573,0,"Quebec"
20573,0,"Quebec"
20573,0,"Quebec"
20585,0,"Alberta"
20585,0,"Alberta"
20585,0,"Alberta"
20585,0,"Alberta"
20586,0,"Alberta"
20586,0,"Alberta"
20586,0,"Alberta"
20586,0,"Alberta"
20586,0,"Alberta"
20586,0,"Alberta"
20586,0,"Alberta"
20589,0,"Ontario"
20589,0,"Ontario"
20589,0,"Ontario"
20589,0,"Ontario"
20589,0,"Ontario"
20596,0,"Northwest Territories"
20612,0,"Quebec"
20658,578.17391304,"Yukon Territory"
20658,0,"Yukon Territory"
20658,0,"Yukon Territory"
20658,0,"Yukon Territory"
20658,0,"Yukon Territory"
20658,0,"Yukon Territory"
20658,0,"Yukon Territory"
20664,2586.2857143,"Nunavut"
20664,0,"Nunavut"
20664,0,"Nunavut"
20664,2194.49068326,"Nunavut"
20674,0,"Nunavut"
20674,0,"Nunavut"
20674,0,"Nunavut"
20685,0,"New Brunswick"
20717,0,"Northwest Territories"
20717,0,"Northwest Territories"
20717,0,"Northwest Territories"
20717,0,"Northwest Territories"
20717,0,"Northwest Territories"
20730,0,"New Brunswick"
20730,0,"New Brunswick"
20730,0,"New Brunswick"
20730,38.47826087,"New Brunswick"
20730,0,"New Brunswick"
20730,0,"New Brunswick"
20730,230.95652174,"New Brunswick"
20739,0,"Nunavut"
20739,0,"Nunavut"
20739,0,"Nunavut"
20741,0,"Northwest Territories"
20741,0,"Northwest Territories"
20741,0,"Northwest Territories"
20741,0,"Northwest Territories"
20772,0,"Yukon Territory"
20772,0,"Yukon Territory"
20772,0,"Yukon Territory"
20772,0,"Yukon Territory"
20772,4297.689441,"Yukon Territory"
20772,0,"Yukon Territory"
20772,0,"Yukon Territory"
20772,0,"Yukon Territory"
20772,0,"Yukon Territory"
20772,0,"Yukon Territory"
20772,52952.496894,"Yukon Territory"
20772,0,"Yukon Territory"
20772,0,"Yukon Territory"
20776,877.2173913,"British Columbia"
20787,0,"Nova Scotia"
20787,0,"Nova Scotia"
20787,0,"Nova Scotia"
20787,0,"Nova Scotia"
20787,0,"Nova Scotia"
20787,0,"Nova Scotia"
20789,1115.1055901,"New Brunswick"
20789,0,"New Brunswick"
20789,608.1242236,"New Brunswick"
20789,467.65838509,"New Brunswick"
20789,0,"New Brunswick"
20789,0,"New Brunswick"
20789,0,"New Brunswick"
20789,0,"New Brunswick"
20798,0,"Alberta"
20798,0,"Alberta"
20798,0,"Alberta"
20798,0,"Alberta"
20799,0,"Newfoundland and Labrador"
20799,1105.9006211,"Newfoundland and Labrador"
20811,923.82608696,"Yukon Territory"
20834,0,"Nova Scotia"
20834,0,"Nova Scotia"
20834,0,"Nova Scotia"
20834,0,"Nova Scotia"
20834,0,"Nova Scotia"
20858,544.22360248,"Alberta"
20858,0,"Alberta"
20858,473.22981367,"Alberta"
20858,0,"Alberta"
20859,0,"Nova Scotia"
20859,0,"Nova Scotia"
20859,0,"Nova Scotia"
20859,0,"Nova Scotia"
20859,1622.18012426,"Nova Scotia"
20864,0,"Nunavut"
20864,3479.484472,"Nunavut"
20864,0,"Nunavut"
20864,0,"Nunavut"
20865,0,"Saskatchewan"
20865,3527.4347826,"Saskatchewan"
20865,0,"Saskatchewan"
20885,0,"Northwest Territories"
20885,1354.3167702,"Northwest Territories"
20890,0,"Saskatchewan"
20890,0,"Saskatchewan"
20890,0,"Saskatchewan"
20890,0,"Saskatchewan"
20890,0,"Saskatchewan"
20890,0,"Saskatchewan"
20897,857.65217391,"British Columbia"
20897,0,"British Columbia"
20902,0,"Alberta"
20926,0,"Prince Edward Island"
20926,230.1552795,"Prince Edward Island"
20926,0,"Prince Edward Island"
20926,0,"Prince Edward Island"
20926,93203.32298129,"Prince Edward Island"
20926,0,"Prince Edward Island"
20926,0,"Prince Edward Island"
20928,777.8447205,"Newfoundland and Labrador"
20928,217.16149068,"Newfoundland and Labrador"
20980,4859.6645963,"Alberta"
20993,0,"Alberta"
20993,0,"Alberta"
20993,1849.16770185,"Alberta"
20993,0,"Alberta"
20993,0,"Alberta"
20998,0,"Nunavut"
20998,153.9689441,"Nunavut"
20998,0,"Nunavut"
20998,0,"Nunavut"
21002,0,"New Brunswick"
21002,0,"New Brunswick"
21002,641.44099379,"New Brunswick"
21002,0,"New Brunswick"
21002,0,"New Brunswick"
21002,0,"New Brunswick"
21002,0,"New Brunswick"
21002,0,"New Brunswick"
21002,0,"New Brunswick"
21002,0,"New Brunswick"
21002,0,"New Brunswick"
21024,0,"Yukon Territory"
21025,0,"Alberta"
21025,0,"Alberta"
21038,0,"New Brunswick"
21038,384.92546584,"New Brunswick"
21041,0,"Alberta"
21041,0,"Alberta"
21041,0,"Alberta"
21041,0,"Alberta"
21052,0,"New Brunswick"
21052,0,"New Brunswick"
21052,0,"New Brunswick"
21052,0,"New Brunswick"
21052,0,"New Brunswick"
21067,0,"Manitoba"
21067,0,"Manitoba"
21067,920.08695652,"Manitoba"
21078,0,"Nunavut"
21078,0,"Nunavut"
21078,0,"Nunavut"
21078,0,"Nunavut"
21078,0,"Nunavut"
21078,0,"Nunavut"
21078,0,"Nunavut"
21078,0,"Nunavut"
21078,0,"Nunavut"
21081,0,"Manitoba"
21081,0,"Manitoba"
21081,0,"Manitoba"
21081,0,"Manitoba"
21081,0,"Manitoba"
21086,0,"Alberta"
21086,0,"Alberta"
21086,0,"Alberta"
21092,22462.621118,"New Brunswick"
21092,0,"New Brunswick"
21092,0,"New Brunswick"
21095,0,"Nova Scotia"
21095,0,"Nova Scotia"
21095,0,"Nova Scotia"
21095,0,"Nova Scotia"
21095,1403.4037267,"Nova Scotia"
21095,0,"Nova Scotia"
21095,0,"Nova Scotia"
21095,0,"Nova Scotia"
21102,0,"Northwest Territories"
21102,0,"Northwest Territories"
21102,0,"Northwest Territories"
21102,0,"Northwest Territories"
21102,0,"Northwest Territories"
21104,0,"Manitoba"
21125,0,"Nunavut"
21125,2680.4534161,"Nunavut"
21125,0,"Nunavut"
21125,0,"Nunavut"
21125,0,"Nunavut"
21125,40614.850932,"Nunavut"
21125,0,"Nunavut"
21125,0,"Nunavut"
21153,0,"Yukon Territory"
21158,195.55900621,"Nunavut"
21158,0,"Nunavut"
21158,20024.763975,"Nunavut"
21158,0,"Nunavut"
21158,0,"Nunavut"
21158,776.65838509,"Nunavut"
21158,44185.3043476,"Nunavut"
21158,0,"Nunavut"
21160,0,"Quebec"
21160,0,"Quebec"
21161,1255.81987577,"Quebec"
21161,0,"Quebec"
21161,0,"Quebec"
21161,0,"Quebec"
21164,0,"Nunavut"
21164,0,"Nunavut"
21164,0,"Nunavut"
21164,0,"Nunavut"
21164,0,"Nunavut"
21167,0,"Saskatchewan"
21167,0,"Saskatchewan"
21167,0,"Saskatchewan"
21171,0,"New Brunswick"
21173,0,"Northwest Territories"
21173,0,"Northwest Territories"
21173,466.02484472,"Northwest Territories"
21176,0,"Quebec"
21176,0,"Quebec"
21176,0,"Quebec"
21176,0,"Quebec"
21176,0,"Quebec"
21176,11.546583851,"Quebec"
21176,0,"Quebec"
21176,1548.9192547,"Quebec"
21184,0,"Quebec"
21190,0,"Ontario"
21190,0,"Ontario"
21190,0,"Ontario"
21190,0,"Ontario"
21190,0,"Ontario"
21190,0,"Ontario"
21196,0,"Yukon Territory"
21196,0,"Yukon Territory"
21198,0,"New Brunswick"
21198,0,"New Brunswick"
21198,0,"New Brunswick"
21198,0,"New Brunswick"
21198,0,"New Brunswick"
21198,0,"New Brunswick"
21203,57.751552795,"Alberta"
21203,0,"Alberta"
21203,533.78881988,"Alberta"
21205,0,"Quebec"
21205,0,"Quebec"
21205,0,"Quebec"
21205,0,"Quebec"
21205,0,"Quebec"
21205,0,"Quebec"
21205,1000.8136646,"Quebec"
21214,0,"Prince Edward Island"
21214,0,"Prince Edward Island"
21214,0,"Prince Edward Island"
21214,0,"Prince Edward Island"
21214,0,"Prince Edward Island"
21214,0,"Prince Edward Island"
21219,8.3167701863,"Nunavut"
21219,0,"Nunavut"
21219,0,"Nunavut"
21219,0,"Nunavut"
21219,0,"Nunavut"
21219,0,"Nunavut"
21220,0,"New Brunswick"
21220,0,"New Brunswick"
21220,0,"New Brunswick"
21220,0,"New Brunswick"
21220,0,"New Brunswick"
21220,0,"New Brunswick"
21220,0,"New Brunswick"
21220,0,"New Brunswick"
21224,0,"Saskatchewan"
21247,0,"New Brunswick"
21247,0,"New Brunswick"
21247,0,"New Brunswick"
21259,0,"British Columbia"
21259,0,"British Columbia"
21259,0,"British Columbia"
21259,530.07453416,"British Columbia"
21259,0,"British Columbia"
21259,800.49689441,"British Columbia"
21262,0,"Newfoundland and Labrador"
21262,0,"Newfoundland and Labrador"
21262,0,"Newfoundland and Labrador"
21262,0,"Newfoundland and Labrador"
21262,0,"Newfoundland and Labrador"
21262,0,"Newfoundland and Labrador"
21262,0,"Newfoundland and Labrador"
21268,0,"Saskatchewan"
21268,0,"Saskatchewan"
21268,0,"Saskatchewan"
21268,0,"Saskatchewan"
21268,0,"Saskatchewan"
21268,0,"Saskatchewan"
21283,0,"Ontario"
21287,1265.7018634,"Alberta"
21287,2878.3850932,"Alberta"
21287,0,"Alberta"
21287,2356.1118012,"Alberta"
21301,2183.0310559,"Manitoba"
21301,0,"Manitoba"
21301,0,"Manitoba"
21301,0,"Manitoba"
21301,0,"Manitoba"
21301,0,"Manitoba"
21301,0,"Manitoba"
21302,0,"New Brunswick"
21302,0,"New Brunswick"
21302,0,"New Brunswick"
21302,0,"New Brunswick"
21304,0,"New Brunswick"
21304,0,"New Brunswick"
21304,0,"New Brunswick"
21304,221.28571429,"New Brunswick"
21305,0,"Nova Scotia"
21305,0,"Nova Scotia"
21305,0,"Nova Scotia"
21305,0,"Nova Scotia"
21305,0,"Nova Scotia"
21305,0,"Nova Scotia"
21305,0,"Nova Scotia"
21309,449.30434783,"Prince Edward Island"
21309,0,"Prince Edward Island"
21309,769.85714286,"Prince Edward Island"
21312,0,"New Brunswick"
21312,465.97515528,"New Brunswick"
21312,0,"New Brunswick"
21312,0,"New Brunswick"
21312,0,"New Brunswick"
21312,0,"New Brunswick"
21312,0,"New Brunswick"
21312,0,"New Brunswick"
21312,381.31055901,"New Brunswick"
21312,0,"New Brunswick"
21315,544.16770186,"Saskatchewan"
21315,5478.2919255,"Saskatchewan"
21315,614.13043478,"Saskatchewan"
21319,0,"New Brunswick"
21319,934.01863354,"New Brunswick"
21319,0,"New Brunswick"
21319,0,"New Brunswick"
21323,0,"Northwest Territories"
21325,1558.9875776,"Nova Scotia"
21325,0,"Nova Scotia"
21325,155.2484472,"Nova Scotia"
21325,0,"Nova Scotia"
21325,0,"Nova Scotia"
21325,0,"Nova Scotia"
21335,0,"Ontario"
21335,0,"Ontario"
21335,0,"Ontario"
21335,0,"Ontario"
21335,0,"Ontario"
21336,0,"Saskatchewan"
21336,0,"Saskatchewan"
21336,0,"Saskatchewan"
21336,0,"Saskatchewan"
21336,0,"Saskatchewan"
21355,0,"Quebec"
21355,0,"Quebec"
21355,0,"Quebec"
21355,954.77639752,"Quebec"
21355,0,"Quebec"
21355,0,"Quebec"
21355,0,"Quebec"
21364,0,"Saskatchewan"
21364,0,"Saskatchewan"
21364,0,"Saskatchewan"
21364,24981.310559,"Saskatchewan"
21364,0,"Saskatchewan"
21364,0,"Saskatchewan"
21364,0,"Saskatchewan"
21364,0,"Saskatchewan"
21365,0,"Quebec"
21365,0,"Quebec"
21372,0,"Saskatchewan"
21372,0,"Saskatchewan"
21372,0,"Saskatchewan"
21372,0,"Saskatchewan"
21372,0,"Saskatchewan"
21372,0,"Saskatchewan"
21372,0,"Saskatchewan"
21372,0,"Saskatchewan"
21376,0,"Saskatchewan"
21376,0,"Saskatchewan"
21376,0,"Saskatchewan"
21377,0,"British Columbia"
21377,0,"British Columbia"
21377,0,"British Columbia"
21377,0,"British Columbia"
21377,0,"British Columbia"
21377,0,"British Columbia"
21377,0,"British Columbia"
21377,6106.9751553,"British Columbia"
21377,0,"British Columbia"
21377,0,"British Columbia"
21379,0,"Nunavut"
21388,0,"Quebec"
21388,0,"Quebec"
21388,0,"Quebec"
21391,846.83850932,"Nunavut"
21391,0,"Nunavut"
21391,0,"Nunavut"
21393,0,"Yukon Territory"
21393,0,"Yukon Territory"
21393,0,"Yukon Territory"
21404,0,"Newfoundland and Labrador"
21404,0,"Newfoundland and Labrador"
21404,0,"Newfoundland and Labrador"
21404,0,"Newfoundland and Labrador"
21404,0,"Newfoundland and Labrador"
21404,1169.1180124,"Newfoundland and Labrador"
21404,0,"Newfoundland and Labrador"
21404,42383.96273284,"Newfoundland and Labrador"
21404,0,"Newfoundland and Labrador"
21404,0,"Newfoundland and Labrador"
21414,0,"Saskatchewan"
21414,0,"Saskatchewan"
21414,0,"Saskatchewan"
21414,0,"Saskatchewan"
21414,0,"Saskatchewan"
21414,0,"Saskatchewan"
21414,0,"Saskatchewan"
21426,0,"Prince Edward Island"
21426,0,"Prince Edward Island"
21426,1000.8136646,"Prince Edward Island"
21426,0,"Prince Edward Island"
21426,0,"Prince Edward Island"
21430,0,"Nunavut"
21430,615.88198758,"Nunavut"
21438,0,"Quebec"
21438,0,"Quebec"
21438,0,"Quebec"
21438,0,"Quebec"
21440,0,"Saskatchewan"
21440,3103.9937888,"Saskatchewan"
21440,0,"Saskatchewan"
21447,0,"Saskatchewan"
21448,0,"Northwest Territories"
21448,385.39130435,"Northwest Territories"
21448,0,"Northwest Territories"
21448,0,"Northwest Territories"
21448,0,"Northwest Territories"
21448,0,"Northwest Territories"
21448,0,"Northwest Territories"
21450,0,"Quebec"
21450,0,"Quebec"
21450,0,"Quebec"
21450,0,"Quebec"
